company_id,company_name,country,sector,industry,reporting_period,scope_3_category_detail,value,unit,metric_name
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2022,Scope 3 - Business Travel (Cat. 6),797.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2022,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),1643777.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2022,Scope 3 - Upstream Leased Assets (Cat. 8),831644.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2022,Scope 3 - Waste Generated in Operations (Cat. 5),77243.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Business Travel (Cat. 6),850.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Capital Goods (Cat. 2),1103023.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),1128242.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Investments (Cat. 15),243446.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Upstream Leased Assets (Cat. 8),431103.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Use of Sold Products (Cat. 11),6227214.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
7aff31e9-3d74-40d1-8479-0d47cfb780ff,A2A SpA,Italy,Utilities,Utilities - Diversified,2023,Scope 3 - Waste Generated in Operations (Cat. 5),216711.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Business Travel (Cat. 6),81000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Capital Goods (Cat. 2),363000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Downstream Leased Assets (Cat. 13),493000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Employee Commuting (Cat. 7),18000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),405000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),6778000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Purchased Goods and Services (Cat. 1),2604000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Upstream Leased Assets (Cat. 8),641000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Upstream Transportation and Distribution (Cat. 4),12737000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Use of Sold Products (Cat. 11),12363000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2020,Scope 3 - Waste Generated in Operations (Cat. 5),4000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Business Travel (Cat. 6),121000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Capital Goods (Cat. 2),1315000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Downstream Leased Assets (Cat. 13),594000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Employee Commuting (Cat. 7),18000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),347000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),6468000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Purchased Goods and Services (Cat. 1),3158000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Upstream Leased Assets (Cat. 8),849000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Upstream Transportation and Distribution (Cat. 4),16275000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Use of Sold Products (Cat. 11),10285000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2021,Scope 3 - Waste Generated in Operations (Cat. 5),5000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Business Travel (Cat. 6),156000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Capital Goods (Cat. 2),1502000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Downstream Leased Assets (Cat. 13),531000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Employee Commuting (Cat. 7),20000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),313000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),5949000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Investments (Cat. 15),756000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Purchased Goods and Services (Cat. 1),3249000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Upstream Leased Assets (Cat. 8),122000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Upstream Transportation and Distribution (Cat. 4),26575000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Use of Sold Products (Cat. 11),8799000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2022,Scope 3 - Waste Generated in Operations (Cat. 5),8000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Business Travel (Cat. 6),141000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Capital Goods (Cat. 2),1065000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Downstream Leased Assets (Cat. 13),155000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Employee Commuting (Cat. 7),25000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),391000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),5653000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Investments (Cat. 15),753000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Purchased Goods and Services (Cat. 1),5728000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Upstream Leased Assets (Cat. 8),130000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Upstream Transportation and Distribution (Cat. 4),20465000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Use of Sold Products (Cat. 11),10428000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
c2b65b4b-ed6c-42ed-9908-7af640e69786,AP Moeller - Maersk A/S,Denmark,Industrials,Marine Shipping,2023,Scope 3 - Waste Generated in Operations (Cat. 5),4000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2013,Scope 3 - Business Travel (Cat. 6),134000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2014,Scope 3 - Business Travel (Cat. 6),171000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2015,Scope 3 - Business Travel (Cat. 6),158000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2016,Scope 3 - Business Travel (Cat. 6),164000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2017,Scope 3 - Business Travel (Cat. 6),150000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2018,Scope 3 - Business Travel (Cat. 6),138000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Business Travel (Cat. 6),159000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Capital Goods (Cat. 2),486000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Downstream Leased Assets (Cat. 13),171000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Employee Commuting (Cat. 7),187000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),89000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),51000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Investments (Cat. 15),326000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Processing of Sold Products (Cat. 10),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Purchased Goods and Services (Cat. 1),5760000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Upstream Transportation and Distribution (Cat. 4),760000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Use of Sold Products (Cat. 11),118022000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2019,Scope 3 - Waste Generated in Operations (Cat. 5),24000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Business Travel (Cat. 6),85000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Capital Goods (Cat. 2),438000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Downstream Leased Assets (Cat. 13),273000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Employee Commuting (Cat. 7),187000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),80000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),44000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Investments (Cat. 15),54000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Processing of Sold Products (Cat. 10),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Purchased Goods and Services (Cat. 1),5760000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Upstream Transportation and Distribution (Cat. 4),760000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Use of Sold Products (Cat. 11),118022000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2020,Scope 3 - Waste Generated in Operations (Cat. 5),17000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Business Travel (Cat. 6),71000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Capital Goods (Cat. 2),424000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Downstream Leased Assets (Cat. 13),253000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Employee Commuting (Cat. 7),175000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),79000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),44000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Investments (Cat. 15),54000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Processing of Sold Products (Cat. 10),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Purchased Goods and Services (Cat. 1),5346000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Upstream Transportation and Distribution (Cat. 4),500000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Use of Sold Products (Cat. 11),117780000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2021,Scope 3 - Waste Generated in Operations (Cat. 5),19000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2022,Scope 3 - Business Travel (Cat. 6),82000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2022,Scope 3 - Capital Goods (Cat. 2),90000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2022,Scope 3 - Downstream Leased Assets (Cat. 13),1000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Switzerland,Industrials,Electrical Equipment & Parts,2022,Scope 3 - Downstream Transportation and Distribution (Cat. 9),52000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
